price,locality,property_type,bedrooms,brand_new,furnished_status,builder,project_name,user_type,floor,date_posted,move_in,area_sqft,price_persqft
5000000.0,Miyapur ,Apartment,3,New Property,Semi-Furnished,,PJR Enclave,Agent,10,2021-08-16,2024-08-01,1615.0,3095.9752321981423
2908235.0,Kollur,Apartment,2,New Property,Unfurnished,,,Agent,2,2021-08-16,2023-12-01,1265.0,2299.0
3960876.0,Gundlapochampally,Apartment,3,New Property,Unfurnished,,,Agent,7,2021-08-16,2023-11-01,1524.0,2599.0
9900000.0,Chanda Nagar,Apartment,3,New Property,Unfurnished,Value Space Realty,,Agent,1,2021-08-16,2021-09-01,1640.0,6036.585365853659
5685790.0,Miyapur ,Apartment,2,New Property,Unfurnished,Growth Stories,,Agent,5,2021-08-17,2024-06-01,1210.0,4699.0
8100000.0,Bandlaguda Nagole,Apartment,3,New Property,Unfurnished,,,Agent,4,2021-08-17,2021-10-01,1530.0,5294.117647058823
11823000.0,Kavuri Hills Madhapur,Apartment,3,New Property,Unfurnished,Bezawada Properties,,Agent,5,2021-08-16,2022-11-01,1689.0,7000.0
3610710.0,Gundlapochampally,Apartment,2,New Property,Semi-Furnished,Bezawada Properties,,Agent,7,2021-08-18,2023-12-01,1290.0,2799.0
6500000.0,Muthyalaguda,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-08-18,2021-10-01,1050.0,6190.476190476191
7070000.0,Kompally,Apartment,3,New Property,Unfurnished,Sai Neeraj Constructions (India) Pvt. Ltd,Sai Prakruthi,Builder,,2021-08-18,2022-08-01,1400.0,5050.0
3043985.0,Chowderguda,Apartment,2,New Property,Unfurnished,Amma Developers,,Agent,4,2021-07-30,2024-08-01,1015.0,2999.0
4198950.0,Chandanagar ,Apartment,2,New Property,Unfurnished,,,Agent,4,2021-08-16,2023-12-01,1050.0,3999.0
12497000.0,Kapra,Villa,3,New Property,Semi-Furnished,Stirasti Realty,21 Palms,Agent,,2021-08-17,2021-12-01,2220.0,5629.279279279279
3120000.0,Velimela,Apartment,2,New Property,Unfurnished,BhuvanTeza Infrastructures LLP,Aura,Agent,2,2021-08-16,2023-07-01,1040.0,3000.0
3936375.0,Suraram,Apartment,2,New Property,Unfurnished,,Tulasi Lake Front,Agent,5,2021-08-17,2023-04-01,1125.0,3499.0
3318000.0,Isnapur,Apartment,2,New Property,Semi-Furnished,,,Agent,3,2021-08-17,2023-12-01,1185.0,2800.0
8406783.0,Bachupally,Apartment,3,New Property,Unfurnished,Abhijeeth Infra Project's,Codename Talk of Hyderabad,Agent,Ground,2021-08-16,2025-09-01,1617.0,5199.0
3120000.0,Velimela,Apartment,2,Resale,Semi-Furnished,BhuvanTeza Infrastructures LLP,Aura,Agent,4,2021-08-16,2023-07-01,1040.0,3000.0
4320000.0,Kollur,Apartment,2,New Property,Unfurnished,,,Agent,2,2021-08-18,2022-12-01,1080.0,4000.0
11000000.0,Gachibowli,Apartment,3,New Property,Unfurnished,Realty Aura,Smondo,Agent,13,2021-08-17,2021-12-01,1150.0,9565.217391304348
4598850.0,Kompally,Apartment,2,New Property,Unfurnished,Shree Krishna Homes,Shree Krishna Homes,Builder,,2021-05-05,2023-05-01,1150.0,3999.0
6640086.0,Bachupally,Apartment,2,New Property,Unfurnished,10X Realtors,Codename Talk of Hyderabad,Agent,,2021-08-16,2026-12-01,1099.0,6041.9344858962695
11450000.0,Hitech City,Apartment,3,New Property,Unfurnished,Auctus United Services Pvt Ltd (AUSPL),,Agent,3,2021-08-18,2021-12-01,1450.0,7896.551724137931
3741000.0,Adibatla,Apartment,2,New Property,Unfurnished,S R Properteez,,Agent,5,2021-08-16,2024-08-01,1290.0,2900.0
4179000.0,Sadashivpet,Villa,2,New Property,Unfurnished,Rental & Resale in PBEL City ,Bamboo Grove,Agent,,2021-08-17,2022-08-01,1058.0,3949.9054820415877
10500000.0,Appa junction,Apartment,2,Resale,Semi-Furnished,The Great Indian Realty,PBEL City,Agent,6,2021-08-17,,1279.0,8209.538702111024
4100000.0,Kompally,Apartment,2,New Property,Unfurnished,Sri Gajanana Constructions,Gajanana Homes,Builder,,2021-07-20,2021-08-01,1000.0,4100.0
14364000.0,Patancheru,Villa,4,New Property,Unfurnished,Krushi Infra Projects Pvt Ltd,Krushi Madhava Nest,Builder,,2021-08-11,2021-12-01,2280.0,6300.0
13800000.0,Hitech City,Apartment,3,Resale,Semi-Furnished,,Bajaj Maruti Residency,Agent,5,2021-08-18,2021-08-01,2300.0,6000.0
9500000.0,Lingampally-Serilingampally ,Apartment,3,Resale,Semi-Furnished,,KBR AK Residency,Owner,4,2021-08-17,2021-08-01,1600.0,5937.5
7000000.0,Mayuri Nagar Miyapur,Apartment,2,Resale,Semi-Furnished,PRAJAPATI CONSTRUCTIONS Ltd.,Prajapati Elite,Owner,3,2021-08-16,2021-08-01,1105.0,6334.841628959276
3500000.0,Addagutta Society,Penthouse,1,Resale,Unfurnished,,,Owner,5,2021-08-17,2021-08-01,550.0,6363.636363636364
12500000.0,Vijaya Nagar Colony Kukatpally,Apartment,3,Resale,Furnished,,,Owner,Ground,2021-08-12,2021-08-01,1500.0,8333.333333333334
9500000.0,Film Nagar,Apartment,3,New Property,Semi-Furnished,,,Owner,2,2021-08-14,2021-08-01,1555.0,6109.324758842444
3700000.0,Bachupally,Apartment,2,Resale,Unfurnished,,Satya Prasad Enclave,Owner,2,2021-08-16,2021-08-01,1240.0,2983.8709677419356
9800000.0,Nallagandla Serilingampally,Apartment,2,Resale,Furnished,Aparna Constructions and Estates Pvt. Ltd.,Aparna CyberZon,Owner,6,2021-08-18,2021-08-01,1245.0,7871.4859437751
5800000.0,Toli Chowki,Apartment,3,New Property,Unfurnished,,,Owner,1,2021-08-18,2022-02-01,1394.0,4160.688665710187
8650000.0,Nagole,Apartment,3,Resale,Semi-Furnished,,,Owner,1,2021-08-18,2021-08-01,1551.0,5577.047066408769
10900000.0,Pragathi Nagar Kukatpally,Apartment,3,Resale,Unfurnished,,,Owner,4,2021-08-16,2022-01-01,2300.0,4739.130434782609
9500000.0,,Apartment,3,Resale,Furnished,,,Owner,3,2021-08-18,2021-08-01,1412.0,6728.045325779037
6900000.0,Indra Reddy Alwyn Colony Miyapur ,Apartment,2,Resale,Semi-Furnished,,,Owner,4,2021-08-15,2021-08-01,1230.0,5609.756097560976
11000000.0,Sanath Nagar ,Apartment,2,Resale,Unfurnished,,,Owner,15,2021-08-18,2021-08-01,1265.0,8695.652173913044
14000000.0,Almasguda,Residential House,4,Resale,Semi-Furnished,,,Owner,,2021-08-13,2021-08-01,1500.0,9333.333333333334
13000000.0,Sayeedabad,Apartment,3,Resale,Unfurnished,,Annapurna Arcade,Owner,2,2021-08-18,2021-08-01,1745.0,7449.856733524355
7630000.0,Ameerpet ,Apartment,2,Resale,Semi-Furnished,,Vijaya Leela Apartment,Owner,Ground,2021-08-18,2021-08-01,1090.0,7000.0
4600000.0,Nagaram,Apartment,2,Resale,Furnished,Modi Builders,Modi Paramount Avenue,Owner,3,2021-08-18,2021-08-01,1010.0,4554.455445544554
5800000.0,Nanal nagar Mehdipatnam,Apartment,2,Resale,Furnished,,,Owner,4,2021-08-18,2021-08-01,1100.0,5272.727272727273
7900925.0,Bachupally,Apartment,3,New Property,Semi-Furnished,Prime Estates,Aalaya Aspire,Agent,3,2021-08-17,2022-03-01,1575.0,5016.460317460317
3969000.0,Beeramguda Ramachandra Puram ,Apartment,2,New Property,Unfurnished,Sri Aditya Squares,,Agent,6,2021-08-17,2024-03-01,1323.0,3000.0
8000000.0,Balapur,Apartment,3,Resale,Unfurnished,,,Owner,1,2021-08-18,2021-08-01,1500.0,5333.333333333333
14000000.0,Miyapur ,Apartment,3,Resale,Unfurnished,Empire Meadows Pvt. Ltd.,Empire Meadows,Owner,2,2021-08-10,2021-08-01,1590.0,8805.031446540881
6000000.0,Nizampet,Apartment,3,Resale,Unfurnished,,,Owner,1,2021-08-16,2021-08-01,1315.0,4562.737642585551
9500000.0,Annojiguda ,Residential House,4,New Property,Unfurnished,,,Owner,1,2021-08-15,2021-09-01,2045.0,4645.476772616137
11000000.0,Ismailkhanguda,Residential House,5,Resale,Unfurnished,,,Owner,1,2021-08-18,2021-08-01,3000.0,3666.6666666666665
7500000.0,Rajendra Nagar,Apartment,2,Resale,Unfurnished,Provident Housing Ltd.,Provident Kenworth,Owner,2,2021-08-18,2021-08-01,1048.0,7156.488549618321
7500000.0,Dilsukh Nagar ,Apartment,2,Resale,Furnished,MJR Builders Pvt. Ltd.,Sri Shakti Apartment,Owner,1,2021-08-18,2021-08-01,1000.0,7500.0
14900000.0,Gachibowli,Apartment,2,Resale,Semi-Furnished,Sri Sai Gayathri Constructions,Sri Sai Gayatri Towers,Owner,2,2021-08-18,2021-08-01,1030.0,14466.019417475729
8000000.0,Doctors Colony Serilingampally,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-08-18,2022-02-01,1185.0,6751.054852320675
12000000.0,Nagaram,Residential House,3,Resale,Unfurnished,,,Owner,Ground,2021-08-16,2021-08-01,1600.0,7500.0
8078400.0,,Apartment,2,Resale,Furnished,,,Owner,3,2021-08-11,2021-08-01,1188.0,6800.0
7500000.0,Saket Secunderabad,Apartment,3,Resale,Unfurnished,Saket Developers,Saket Pranaam,Owner,6,2021-08-11,2021-08-01,1800.0,4166.666666666667
13500000.0,Pragathi Nagar Kukatpally,Apartment,3,Resale,Unfurnished,Makuta Developers & Infrastructure Pvt. Ltd.,My Space,Owner,5,2021-08-14,2021-08-01,2310.0,5844.1558441558445
4923500.0,Sainikpuri,Apartment,3,New Property,Furnished,RNR Square LLP,,Agent,9,2021-08-16,2021-08-01,1145.0,4300.0
9900000.0,Rajendra Nagar,Apartment,3,Resale,Unfurnished,,,Owner,8,2021-08-09,2021-08-01,1200.0,8250.0
7533500.0,Champapet Koti,Apartment,3,Resale,Unfurnished,,,Owner,3,2021-08-10,2021-08-01,1563.0,4819.897632757517
8900000.0,Manikonda,Apartment,2,New Property,Furnished,,,Owner,1,2021-08-03,2021-08-01,1250.0,7120.0
2500000.0,Padmarao Nagar Hyderabad-Karimnagar Highway,Apartment,1,Resale,Unfurnished,,,Owner,Ground,2021-08-07,2021-08-01,550.0,4545.454545454545
6000000.0,Film Nagar,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-08-06,2021-08-01,1168.0,5136.986301369863
13000000.0,Thumkunpa,Apartment,4,Resale,Furnished,,,Owner,1,2021-08-04,2021-08-01,2400.0,5416.666666666667
3600000.0,,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-05,2021-08-01,800.0,4500.0
13000000.0,Nagaram,Villa,4,Resale,Unfurnished,,,Owner,,2021-08-10,2021-08-01,3600.0,3611.1111111111113
4500000.0,Malakpet ,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-08-18,2021-08-01,940.0,4787.234042553191
9300000.0,Patelguda,Residential House,4,Resale,Semi-Furnished,,,Owner,2,2021-08-02,2021-08-01,2320.0,4008.6206896551726
3614000.0,Chowderguda,Apartment,2,Resale,Unfurnished,,,Owner,6,2021-08-07,2023-12-01,1205.0,2999.170124481328
2800000.0,Yadagirigutta,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-06,2021-08-01,600.0,4666.666666666667
4000000.0,Nizampet,Apartment,2,Resale,Furnished,ABC Developers,ABC Heights,Owner,Ground,2021-08-16,2021-08-01,900.0,4444.444444444444
6000000.0,Mehdipatnam,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-06-18,2021-08-01,900.0,6666.666666666667
4600000.0,Chandanagar ,Apartment,2,Resale,Unfurnished,,,Owner,Ground,2021-08-05,2021-08-01,1225.0,3755.1020408163267
7500000.0,Dayanand Nagar Suraram,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-08-10,2021-11-01,1400.0,5357.142857142857
6420000.0,Adibatla,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-08-09,2022-04-01,1400.0,4585.714285714285
5500000.0,Sai Baba Nagar Colony Secunderabad,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-12,2021-08-01,1100.0,5000.0
14000000.0,Humayun Nagar,Apartment,3,Resale,Semi-Furnished,,Siena Grand,Owner,3,2021-08-15,2021-08-01,1839.0,7612.8330614464385
6500000.0,,Apartment,2,Resale,Furnished,,,Owner,2,2021-08-12,2021-08-01,1125.0,5777.777777777777
7300000.0,Bachupally,Apartment,2,Resale,Unfurnished,Fortune Green Homes,Mayura,Owner,4,2021-08-10,2022-06-01,1193.0,6119.027661357921
11400000.0,Sainikpuri,Apartment,3,Resale,Unfurnished,,,Owner,2,2021-08-09,2021-10-01,2100.0,5428.571428571428
12000000.0,Sanath Nagar ,Apartment,2,Resale,Furnished,Lodha Group,Lodha Casa Paradiso,Owner,5,2021-08-10,2021-08-01,1215.0,9876.543209876543
13950000.0,Gopal Nagar,Apartment,3,New Property,Unfurnished,,,Owner,1,2021-08-05,2022-01-01,2210.0,6312.217194570136
13500000.0,Chandanagar ,Apartment,3,Resale,Furnished,,,Owner,5,2021-07-30,2021-08-01,1475.0,9152.542372881357
9800000.0,Osman Nagar,Apartment,3,Resale,Unfurnished,NCC Construction,NCC Cews,Owner,3,2021-06-19,2021-08-01,2240.0,4375.0
3200000.0,Saidabad,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-11,2021-08-01,775.0,4129.032258064516
5500000.0,Bandlaguda Nagole Srisailam Highway,Apartment,2,New Property,Semi-Furnished,,,Owner,1,2021-08-10,2021-08-01,1100.0,5000.0
6900000.0,Kondapur,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-17,2021-08-01,1125.0,6133.333333333333
12500000.0,Kistareddypet,Residential House,5,Resale,Furnished,,,Owner,2,2021-08-09,2021-08-01,1118.0,11180.679785330949
11000000.0,Padmarao Nagar Hyderabad-Karimnagar Highway,Builder Floor Apartment,3,Resale,Unfurnished,,,Owner,4,2021-08-13,2021-08-01,1635.0,6727.82874617737
